"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"nStreams"	"eccentricity"	"polarAngle"	"cueType"	"resp0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"timingBlips"	"cuePos0"	"responsePos"	"fixationReject"	"ID"
"main"	90	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"endogenous"	"L "	"H "	0	5	0	16	"OKBFTMSJNIVAGZCYWHPQXRLUED"	"UTNVLDRYWEHZGXPJAOFISMCKQB"	"GFXOQRPAESMCLZNVBJWDKYUIHT"	"RVNYSFUBTOXQGCAHKWZLJDEMPI"	"FGCKYQJORIZHATSBLUPWENVXDM"	"OJCKRSENZHVTGUFDBAWIMXQYPL"	1	9	25	FALSE	"CL"
"main"	91	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"endogenous"	"J "	"M "	0	2	0	4	"CHQOTXFIYVASMLUGKWRNJPEDBZ"	"CUNPAWFJILHSEMBVOXRKTYGDQZ"	"HLNDEUIFMOYKJGCPAZVWSRQTXB"	"LUZYRPJTIGHQEOXKWBVCSDANMF"	"RPHANYODJSXUWKIVQGBTFLMZEC"	"NYPESGOIFZMWCUDBHRXQKALJVT"	0	8	12	FALSE	"CL"
"main"	92	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"endogenous"	"G "	"D "	0	3	0	13	"YXJNIAFRPBHZEVDQMLGSOKCTUW"	"PEHFRVNSYKUIAXQTWJLBZDOCMG"	"YZESLJPCOFAKXDINGHWBRVTUMQ"	"YKRNCVDLUQJBWTPAZSFGIMHEOX"	"UDIOLJCGQTVRMSYHZPXEBNWKAF"	"CAHXBIWGDVSENYRQUMLZPJOFKT"	2	6	19	FALSE	"CL"
"main"	93	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"endogenous"	"U "	"D "	0	0	0	-3	"MIHXUFEDRJGLWNVPBSZKTAQOYC"	"GKCUNITFOBRSPXWJEQDVHYMLZA"	"-99"	"-99"	"-99"	"-99"	0	7	4	FALSE	"CL"
"main"	94	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"endogenous"	"G "	"A "	0	1	0	3	"ZJESMFPCDQXKUVRLTBOYNAHIGW"	"DLENKTZBAOHGSXJMUPFVCRYIWQ"	"-99"	"-99"	"-99"	"-99"	0	8	11	FALSE	"CL"
"main"	95	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"endogenous"	"W "	"Z "	0	0	0	6	"BGIXNFYMKZCVASQWJLDHPTERUO"	"DXESFABRUYIQKWJPGCZNOLTHMV"	"-99"	"-99"	"-99"	"-99"	0	9	15	FALSE	"CL"
"main"	96	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"endogenous"	"G "	"A "	0	1	0	6	"ZXAOGSBPTYWDNEFHMJRQKICVLU"	"NLWIUTAOQKCYGJEPMHSXBZVDFR"	"RNYTDXWPKJZGLCUEOQSVAFIBHM"	"HEDZQFTISAWMOKVUCRBNPGJLYX"	"BREMODSLKTIHCVXJNGYZFUPAWQ"	"OLNQHEVISFTJBGPCUAYWDRZMXK"	0	6	12	FALSE	"CL"
"main"	97	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"endogenous"	"R "	"R "	1	0	0	0	"WHIPXYGRVDOZTSLMQEANFCKUBJ"	"JWQRYTLDXFAVMKOSENZBIPGUHC"	"-99"	"-99"	"-99"	"-99"	0	7	7	TRUE	"CL"
"main"	98	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"endogenous"	"B "	"R "	0	4	0	4	"RVUNYACFGOZHKLSQDPEBIJXTWM"	"FZVSYDXEBNKLWPAJHUCRGTOMIQ"	"TBHRJWVLUQAGYPZEDMOSFKICXN"	"GYBNSOTJWVRQDHCLZXUPFMKAEI"	"XMYCKHAWRUJFBDPTZESLOIGQVN"	"PEMGXOKBQCFIUVHZNWRTJYSALD"	1	8	12	FALSE	"CL"
"main"	99	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"endogenous"	"M "	"A "	0	1	0	3	"SLNVFOKAJQXDRIZECYWTBMPUHG"	"HCJQBKONLGAVRMUEDPZFYXSWTI"	"-99"	"-99"	"-99"	"-99"	0	10	13	TRUE	"CL"
"main"	100	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"endogenous"	"T "	"Q "	0	0	0	3	"WIFBDEQUVTOHKANZMGPXRYSCLJ"	"GHNSORWMICAFLZJUXVDYTEQPKB"	"XOQVEKZHTUJFNBCAYPRSLDWMIG"	"NKXFTECIBOUAWDLJMSPRVGQZHY"	"PKGSVZEDUHJMFBCWOTIRAYQXLN"	"TACFPLRZUXWOYJIGSKVDQEHNMB"	0	6	9	FALSE	"CL"
"main"	101	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"endogenous"	"U "	"K "	0	0	0	2	"MTALDEJFIKQUHVBPGCRXYSZNOW"	"VRIMWFDBGSHXOCTAQPKULNJZYE"	"-99"	"-99"	"-99"	"-99"	0	9	11	FALSE	"CL"
"main"	102	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"endogenous"	"S "	"G "	0	1	0	4	"MQNYEHXAGPTDOIWFVRSLZUJCBK"	"PEKVAFOZCXGHLBSWMJYQDNRUTI"	"-99"	"-99"	"-99"	"-99"	0	10	14	FALSE	"CL"
"main"	103	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"endogenous"	"D "	"L "	0	5	0	3	"EFRADSVTJPIZHKWNYGBMOCLQUX"	"WEYIDOHZKMUTGNVAFPJLCBQSRX"	"GVQAJXOWBYRCSFTUKZIPMHENDL"	"PWGDULKBQASEOIXVJNZFHCYTRM"	"WAOKNMRSYXJFQBCZIEPUHLDGVT"	"MCNTKXIVLEPDQOUYHZSWRAGBFJ"	4	8	11	FALSE	"CL"
"main"	104	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"endogenous"	"P "	"A "	0	1	0	3	"EVBQRNOUHWFILXPGDSJCZTYAMK"	"XZTGIUECNOADWPVFBRQYSMHJKL"	"-99"	"-99"	"-99"	"-99"	0	10	13	FALSE	"CL"
"main"	105	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"endogenous"	"D "	"N "	0	1	0	2	"RUZQDTMYKIOJLXPSNGFWABHECV"	"HFOIBZJCNGDQVYPLETRWXAMKUS"	"WOYPBNDGSLFKHVUZTMQIJREAXC"	"DEBSLQCGVHYOAIZWTJPKRXNMFU"	"NSGCAYWEKRQDXVPBJOTHFLMUIZ"	"CXMLVFWYBAODPZHIURKSEGJQTN"	0	8	10	FALSE	"CL"
"main"	106	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"endogenous"	"X "	"E "	0	5	0	4	"CBJIGFESQHTRKDULOVYMZWPXNA"	"QBETOHGPDXLNUVRJMYSIKZWFCA"	"GBINMZSFUWLEKYXTQVOPJRHADC"	"FCJQWUVTLGBRYOAIHXDSKEMNPZ"	"GKUBRIPJSHZXLDMWVOYQTECNAF"	"FUSLIQWECRKXYAPZODTJBVNHMG"	3	7	11	TRUE	"CL"
"main"	107	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"endogenous"	"P "	"T "	0	1	0	2	"EFMWJLPACDQGBUHSNKZIYVTROX"	"SNWJYLDKMTEPHXACZUGBOIQRVF"	"-99"	"-99"	"-99"	"-99"	0	9	11	FALSE	"CL"
"main"	108	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"endogenous"	"H "	"Z "	0	1	0	1	"VJPGAHWSCYDIRZLMFKNEXUBTQO"	"XUAQMERPZHNOCTDVBFJILSWYGK"	"-99"	"-99"	"-99"	"-99"	0	8	9	FALSE	"CL"
"main"	109	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"endogenous"	"P "	"D "	0	0	0	4	"NSWEZFOIQRDHBGPJLYCMKVXTAU"	"GLTMACSHWFDKZNQYUVXJORPIBE"	"-99"	"-99"	"-99"	"-99"	0	10	14	FALSE	"CL"
"main"	110	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"endogenous"	"Y "	"Z "	0	4	0	8	"ZRNUHFTGSVYWPADOECXKIBLJMQ"	"URJLGTEOFYNVMAXIWHZQSDCPBK"	"CMWGPYSIAVBOHERDTNJULKFQZX"	"YWVSGPUBFTOHNRKZMICADEXJLQ"	"JPFRSAWXCZODETNKLYMVUHGQIB"	"DCQAJTLMSOGWUPZIFRVHKNYBEX"	0	9	17	FALSE	"CL"
"main"	111	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"endogenous"	"S "	"D "	0	2	0	5	"IOBTVQCYUADKWPFZNRSXLJHEMG"	"ZCBVPILOMXYQRAEJKFNHSDUTGW"	"MQWNGKJDBVRCSEUAPTILYFHXOZ"	"IXZRMAQUOHEFLCKDSJTNWBVGPY"	"HZGSRPKXTWBQCLFVAJMEDYOIUN"	"VSQEDZBHRUWCFPJLYXMAIOTNGK"	2	7	12	FALSE	"CL"
"main"	112	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"endogenous"	"T "	"H "	0	3	0	2	"BRQPIOTDZLMEGJHYUXKWCFAVNS"	"UGHWPKXJCVMAEBFLQZTDYSOINR"	"EFCKAVYHZOLMGTBIRSQUJPNXWD"	"MLXADBEOCHWTVGJSUZNIKRQPYF"	"DZOFYJHISNGVRTQKBMLXWUCEAP"	"VGWDPUCZSHLAJFQKMXETRBINOY"	1	9	11	FALSE	"CL"
"main"	113	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"endogenous"	"H "	"T "	0	2	0	5	"JEXFYOBZRHDUVMGSIPQWTANLCK"	"YZOWQTNGEADFRKBMISVCULXPJH"	"BXQGVYMSITRFCKHNWUPDOZEAJL"	"FTSLYJHUQVGMWECBNKIZDOPAXR"	"NLYGTASCBWFXPRHJDZEUKOMVIQ"	"INQEBVJLHFGTKZUCSAWYRODXPM"	2	9	14	FALSE	"CL"
"main"	114	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"endogenous"	"P "	"N "	0	2	0	4	"PCMVWBEDOHYAIJLZNUSKTGFRQX"	"FVEUQSALRJPHXOCKYZBMNWIDGT"	"HXLYBWOVUMNCJTPSADKZGRQEFI"	"DTARPIVGZJSOCFBMLHUNWEXKQY"	"SOVZMYUAPTFWHRKCXIDEQNLJGB"	"HKWYUVTMFNPRZIEDXQLSCGBAJO"	0	10	14	FALSE	"CL"
"main"	115	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"endogenous"	"W "	"M "	0	1	0	5	"OUTRFXAHCKPGLEQNVBIYMJWZDS"	"CZAXTDLKIFMHUBPWJNGSRYQVEO"	"LKAYPWRVTHDGMNOSICJZBUXQFE"	"FARUGMLNWIXHYODQECVZSBJKPT"	"GSREQMJHTDNVOXBKAPUWCZLFYI"	"MUAGOVNEHZDJQFWKLRPXSIYBTC"	2	10	15	FALSE	"CL"
"main"	116	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"endogenous"	"S "	"M "	0	1	0	3	"FHADCXIPZQLMRBJOWNKYTSGUEV"	"XUJEWOMDYSCHBLQPFRZGTVNAIK"	"-99"	"-99"	"-99"	"-99"	0	6	9	FALSE	"CL"
"main"	117	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"endogenous"	"M "	"U "	0	1	0	2	"UDLMFYNERKWBJSIGZPHQOCXVAT"	"NKDXBVHSTUOMLFQIEYPCWJZRAG"	"-99"	"-99"	"-99"	"-99"	0	9	11	FALSE	"CL"
"main"	118	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"endogenous"	"E "	"H "	0	3	0	2	"ABEPNXDLGSKOVIRFJZWMTHQCUY"	"YXSKOMAHRPVWGZEBCLQUIFNDJT"	"CMQHIBLNJDWGRZUYESAVXOPKTF"	"FXMWDNALOYHTEPCKJBIGURZVQS"	"UAESQHYVDOFJGNZPTXRWCLBMIK"	"NXYDQZSJUHTMEGBAFIKPVOCRWL"	1	10	12	TRUE	"CL"
"main"	119	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"endogenous"	"W "	"U "	0	1	0	2	"VFHLAISNRMZUPJEXCWQOBDTGKY"	"VYGPAZURWBSXFOQNEKTLICHDJM"	"-99"	"-99"	"-99"	"-99"	0	6	8	TRUE	"CL"
"main"	120	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"endogenous"	"W "	"G "	0	1	0	-1	"XKCLFOGVIRBMAQENHYUSDWZJPT"	"JMQSRPOUXWGHVZFCNIBDLTYAKE"	"-99"	"-99"	"-99"	"-99"	0	10	9	TRUE	"CL"
"main"	121	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"endogenous"	"I "	"C "	0	1	0	-8	"LNOUKMFAVPDHCISZQJWGEBRYXT"	"IUDXEVOMCALKYZFQBJPGWSRNTH"	"-99"	"-99"	"-99"	"-99"	0	8	0	FALSE	"CL"
"main"	122	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"endogenous"	"M "	"J "	0	1	0	3	"AGZVSQBITJHMWRCDUNEFOXLKPY"	"HSKBOTJCVMLGFRQUIPNWZDEXAY"	"-99"	"-99"	"-99"	"-99"	0	6	9	TRUE	"CL"
"main"	123	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"endogenous"	"P "	"A "	0	5	0	4	"JWZBCKEDSIGFMLXVPATYNUQROH"	"YHAZCMQSLVRBDUXNWIJTKFOGEP"	"USPORIVMTNGJZDABCEFWHLQXYK"	"HELTBNQJASDWMUYRGKFZOIXVPC"	"PNWCYLQBKMSEARHGIDTFXUVJZO"	"SLROJNHMAUEQPDYCKGTBFXWIZV"	2	8	12	FALSE	"CL"
"main"	124	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"endogenous"	"X "	"R "	0	1	0	3	"YIXKGSRHZJBVLPADUMTCOQFWNE"	"JQKZBLREAXOMGITPNFHSUDYVWC"	"ATKBOJZCQPUHINWGDLYFRXSEVM"	"FVMTNUOEBXSPWJRZLDGHCAYIQK"	"RMPVSXEDYNOHGULZWAFIJBQKCT"	"GMOFYWATRXJQZNBCEKVIHPULSD"	1	6	9	FALSE	"CL"
"main"	125	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"endogenous"	"G "	"I "	0	1	0	-7	"HORNSFEAPUGDMKWQXYCBLJTIVZ"	"NGOPBZWTIJUXHQKLAVRDMCSYEF"	"-99"	"-99"	"-99"	"-99"	0	8	1	FALSE	"CL"
"main"	126	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"endogenous"	"L "	"U "	0	0	0	7	"TKGHQXURNMVBELZICODYWPJAFS"	"PCVLBMAJUHYDKQNGFWITZREOSX"	"-99"	"-99"	"-99"	"-99"	0	6	13	FALSE	"CL"
"main"	127	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"endogenous"	"T "	"C "	0	0	0	2	"QUNXOACLTYVFKIMREHGPZDJWBS"	"NGTCFDWOBXQJUMHIEZPYLRKVAS"	"BRXOIGDKAZHJQMENWVUPTCLFYS"	"ZQHUOBRAICPSGFTWJDXKVEMLNY"	"XINVHYBZTKCMAEGUORWJQFSDLP"	"IOJWBMSUGYCNXEHVFTDPKQZRLA"	0	6	8	FALSE	"CL"
"main"	128	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"endogenous"	"G "	"U "	0	0	0	3	"OXKJFYPVLTUNQGCBWDZEAIHMRS"	"PXGDAYOKQUVLNTSHRJCIBWMFZE"	"-99"	"-99"	"-99"	"-99"	0	10	13	FALSE	"CL"
"main"	129	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"endogenous"	"P "	"L "	0	1	0	5	"RGWNOUAPFJBSYXTHCDKIZELQVM"	"UGMVKXBCSILYOWZPENATDQHFRJ"	"-99"	"-99"	"-99"	"-99"	0	10	15	FALSE	"CL"
"main"	130	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"endogenous"	"M "	"E "	0	1	0	2	"XAMTCZIWVSUKPDQHERYJBLONFG"	"NURLVZCPETMIYKBAOGQXWSJDHF"	"-99"	"-99"	"-99"	"-99"	0	8	10	TRUE	"CL"
"main"	131	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"endogenous"	"B "	"O "	0	0	0	6	"KYSHDXIORGCATBQUPLJVWMNFEZ"	"LPWYFGHEBUDVJOCIAQNMSXZTKR"	"-99"	"-99"	"-99"	"-99"	0	7	13	TRUE	"CL"
"main"	132	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"endogenous"	"A "	"M "	0	0	0	5	"UZNTOBMISJYALVDRWEPHXFQKGC"	"KMPGXIVNFSOAWTEDJUYBHCQZLR"	"-99"	"-99"	"-99"	"-99"	0	6	11	TRUE	"CL"
"main"	133	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"endogenous"	"E "	"R "	0	0	0	1	"MFJKIXVNSZREBWCPLDQUOHGAYT"	"DVEILUWZANYMHPKCRTQOBJSGFX"	"-99"	"-99"	"-99"	"-99"	0	10	11	FALSE	"CL"
"main"	134	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"endogenous"	"G "	"G "	1	0	0	0	"FEUVDRZPTGNCWSJKIHQABOYXML"	"CAPDUBTZSWHXLRKGNFVIMEOQJY"	"YERLTKOCPZQAUHSFIDGWNMJBVX"	"CYEUQHWAISOGPMVNRTKXZBDJLF"	"YSIREFXWQDACBUKZMPLNVHJOGT"	"JXMQFTIVGZWSKDAROUNYPLCBHE"	0	9	9	TRUE	"CL"
"main"	135	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"endogenous"	"W "	"N "	0	0	0	4	"JOXQFMZUGBNTEIWCHSRALDYKPV"	"YMVEBJXCQITPULZRNDHKASWFOG"	"-99"	"-99"	"-99"	"-99"	0	10	14	TRUE	"CL"
"main"	136	"CLEndN6 "	" oneCued "	0	" left "	2	6	120	"endogenous"	"T "	"M "	0	0	0	2	"ERFJXYVLMATCPKNGHZSWOBQIUD"	"JHWPMTNBZUAQCEXGVYDOIKSLFR"	"-99"	"-99"	"-99"	"-99"	0	8	10	FALSE	"CL"
"main"	137	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"endogenous"	"O "	"S "	0	2	0	3	"ITAMRVHFQNGCKZLOJPYWDSUEXB"	"TJWRZAYMVGLIPBSHQUECXNKFOD"	"MBTXWUFSPYOHQRDKCEZVAILGNJ"	"GMQSAHEYNUPKLFTODVJXRICWZB"	"ZEKUDHBQOYJNMSLPCTIRFXVAGW"	"YLKXCWPNVGQFMETUDRJHSAZIOB"	2	7	10	TRUE	"CL"
"main"	138	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"endogenous"	"Z "	"J "	0	1	0	6	"RVEPFXZYHUJBSGMWTDNACOKLIQ"	"UDEAOLJTWCNHZBYPFRGKVXSIMQ"	"-99"	"-99"	"-99"	"-99"	0	6	12	TRUE	"CL"
"main"	139	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"endogenous"	"Y "	"Z "	0	3	0	3	"LINTVXARFSZPOKGMWHEUYBQJDC"	"ISVLTGZJDPFUXBEHAORCQMWKYN"	"TKJZBGMDNHQEAORYCPWXSFVLUI"	"UQDSHOWEBIZFJYAXVPCTMGRNKL"	"XCQYBUIMKVTGJFODLNWEPSARZH"	"QKOTVENIXCMSYZDHLBGFJAWRUP"	2	10	13	TRUE	"CL"
"main"	140	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"endogenous"	"S "	"H "	0	4	0	7	"MPJZCVIORYLXEBSDGHUNTFAQKW"	"HICKXBALMRJGSFZUNDEPQTOYWV"	"WMXHQNIKOGRJYVPUBSDTACFZLE"	"CRXELZMGDIWUVJHBYKOPNSQTFA"	"DZRQNLEFAIHPUXYWCSKMOTJBVG"	"NBHPMRFGVLQWTAZYCDSXUKIEOJ"	0	10	17	FALSE	"CL"
"main"	141	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"endogenous"	"A "	"K "	0	3	0	4	"VNKQCOMTBJEPDXHWRASUFYGZLI"	"ALBJGNQHVPYFCWIXRZKOMETUSD"	"YRNUHSACQVBOLGWMKJTDZEFPXI"	"WPOZSGKURCADBYFXJVMTIQHENL"	"WSTUXYJRHOAVCIEDNKFBPMGZQL"	"HQATGXRZDIWSLKBJVNOMPUEFYC"	0	6	10	FALSE	"CL"
"main"	142	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"endogenous"	"Y "	"U "	0	1	0	3	"DIRMQEYPTCVJNFWHGOXAZKBULS"	"LIRFOACHUWNYXBPGTEJDKMSQZV"	"DYCURGHTIESMQVXJPOWKNBZLAF"	"WQXGKNEPLRAYFMDCUZTVIOSJBH"	"LSKDCUHRZNVOYJIEGMFBQAPWXT"	"OLRZPTIUDNFHKGMWCEXSJBQAYV"	2	8	11	TRUE	"CL"
"main"	143	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"endogenous"	"E "	"X "	0	2	0	4	"RKPZSOIWFQYHJXUEMGLDBVNTCA"	"YCHVTSMQBLPXWAKGERUDJZNOFI"	"OGCURPVSLXYNKEMZJBTFIADWHQ"	"CRWQILTVAEDPXKJUMOGBYFNZSH"	"NUQOALYKGMVSWFZEIPJDCRTHXB"	"ROLCKIEJTSBMDAVYFGQNHXZWPU"	1	9	13	FALSE	"CL"
"main"	144	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"endogenous"	"A "	"D "	0	3	0	4	"JQGYRMLIVOZWDCUXEAHNSPKBTF"	"RCMDQYLJBVUFNWTIXPZGSOAHEK"	"IRCWQJAGXBETHKNVOSUZPDLYMF"	"CBUROGJDLHQASWFTVXPEYNZKIM"	"MPTOZAHGLSBJRXQIFUYVCWEDKN"	"RBEYLJQWUHGKZVTDMNCPASFIXO"	0	7	11	FALSE	"CL"
"main"	145	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"endogenous"	"S "	"O "	0	1	0	5	"WCPAMGOFBTKUSYNRJHEVDZQXIL"	"UHGEJCPNMOVDLFSYRKATQWIXBZ"	"BWMLZRUXOICSPADNEFGYVTJKQH"	"NTVEOGHBYARQMPIWFXJSZKDLUC"	"PDVIEUHSCQGROKNMWAXYFLBTJZ"	"FBLIOXMPVTWJANUDHGZQSCREKY"	1	9	14	FALSE	"CL"
"main"	146	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"endogenous"	"M "	"M "	1	5	0	0	"IJWACQLVONHFBYPRUKEZDGSMTX"	"OBVRIJCFTDKYWNMGSEHXPAQZLU"	"VZRLPTXCBIENWQFKAYMGSODHJU"	"ZRPFKBMNVTLWEIOCUGJDYQASXH"	"XHCJZOGEWTSQBFNILVUYRDAPMK"	"PFJOWCBMSUKNXTAVLGYRIZQEDH"	1	7	7	FALSE	"CL"
"main"	147	"CLEndN6 "	" oneCued "	0	" left "	2	6	60	"endogenous"	"P "	"H "	0	1	0	9	"UQGLCNTWHAXJBRYKPVODIEFSMZ"	"SIXNVKUHRQBLGZFDPMOTCEAJYW"	"-99"	"-99"	"-99"	"-99"	0	7	16	FALSE	"CL"
"main"	148	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"endogenous"	"U "	"H "	0	4	0	3	"DSHOGRLPUZCTFJKWEANQMVXBIY"	"RZFCUWXOJEVHQBADGNYSTMPLKI"	"GJNKAMFRLVXYICSWDUEOHPTZBQ"	"YSUAPMWVNCERLJOBFHIGTZKXQD"	"RNMOPGSVIHCFUYWBETQKJALXZD"	"QWYHEKGMOTJUXNCVZPRIBSDFLA"	0	9	12	FALSE	"CL"
"main"	149	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"endogenous"	"Q "	"Y "	0	4	0	4	"YHSGBOKIMFJLXZDCPNRUVWETAQ"	"JMZKBFULEQHROINAYGTDVWSCPX"	"RSAJCYEITBUXGKQOLDWPZMVNHF"	"SDJTRMVBHGFZEUCNYALIKQXOWP"	"PELURISYKCOQGMBHANWTXZDJVF"	"VHRQISTGOCKPXDZAJBLMFYNUWE"	1	7	11	FALSE	"CL"
"main"	150	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"endogenous"	"E "	"P "	0	3	0	4	"MPOHNSFLKAXDRZJUYGBWVTCQEI"	"HJFEQDWRTYVPMSLOBANUGCIZXK"	"ROQCXHLSEKJWIAPUMVBTFGZDNY"	"GCJULXASTPQVIEOBWZMHNFDYRK"	"MEFSDVRKIHCTLGPUAQNOBXZWJY"	"YXDPKZOSRWITLNQHEVGBAUJMCF"	2	9	13	TRUE	"CL"
"main"	151	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"endogenous"	"G "	"U "	0	5	0	7	"HISMKALCUOBFQNJXRDZPVTWEYG"	"KTCJRGINABLQSXFUEOPVWMDYZH"	"LAKONUIBFSGQYJVMWDREXHCTPZ"	"RFESJNUMAVHKGPIDOLTZYWQCXB"	"IOGDBRCQWVYXFMUKEJAZHTLNPS"	"SYDWKAUHOEQFLGCXNMZTPBIVRJ"	1	6	13	FALSE	"CL"
"main"	152	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"endogenous"	"W "	"Y "	0	1	0	4	"CDRUILZOWSGTQAEFMNXVKYBHPJ"	"JGOCFLHDNYZMTWQPSKVBRIUAEX"	"-99"	"-99"	"-99"	"-99"	0	9	13	TRUE	"CL"
"main"	153	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"endogenous"	"P "	"G "	0	2	0	-7	"KCIBJNYHROLZUPGFAEMTDXVWSQ"	"ZIRYCJDOEPQXNMLFSWVKAHUTBG"	"VPQUKSTEGFBORDALZCIXWNJYMH"	"AZLPYBSOJKWDNUITHEXCVGQMFR"	"CESYMUDAXHVBLPJKQTRZFNIGWO"	"DZVBIGCNJYWUXFSROEMQHPTAKL"	1	8	1	TRUE	"CL"
"main"	154	"CLEndN6 "	" oneCued "	0	" left "	6	6	120	"endogenous"	"L "	"A "	0	5	0	10	"QRBCGHJVFSKLENUWTDAOIZXMPY"	"ZIJFVKLHNMQRXEDAWYOSTCUBGP"	"WDVFQNAZSRTJOICMPUXKHLEGBY"	"IGEVUCSTPLBWJAQFODZNYHXRMK"	"KUXEBANYMDZOFRPJLGWHVCTQSI"	"NIHBWTZOVEAMFQRSJDPKLCUYXG"	2	10	20	FALSE	"CL"
"main"	155	"CLEndN6 "	" oneCued "	0	" left "	6	6	0	"endogenous"	"S "	"R "	0	0	0	1	"JVAUCPTLOIRSYEKGBZNHQMXFDW"	"LYPBEKUTJNAXQHVWCDIRMSZOFG"	"RADZCBFSQVUIEHJLTGONYPMWXK"	"MKRUGIPSHTWABXYEOLDCFZJNQV"	"VRINCDGTAHLJYMEQWKPZSXFUBO"	"TIADQORMFJBEXCKVYUHWLNSGPZ"	0	10	11	TRUE	"CL"
"main"	156	"CLEndN6 "	" oneCued "	0	" left "	6	6	60	"endogenous"	"J "	"U "	0	1	0	6	"ZWHYSDNQUMXPGEIOARLJVFCTBK"	"RHSQYDKUFVEOZJPMNXLWGABCTI"	"CSRYVTZAFKEGBMJDUXWHINOQPL"	"TFKZMSPYJOVAICLBRUXWHGNEDQ"	"HESVIJPNFAGRDKTZWUQLOMYBXC"	"XCVHKYFTOBJMDUASRQPNWEZGIL"	0	7	13	TRUE	"CL"
"main"	157	"CLEndN6 "	" oneCued "	0	" left "	2	6	0	"endogenous"	"P "	"K "	0	0	0	-8	"PFGHAZURKBJDWYELQOCNVSMXTI"	"WXIROCKELJTBGNFSQUDPMYAZVH"	"-99"	"-99"	"-99"	"-99"	0	8	0	FALSE	"CL"
